bucket,sentiment,score,sentence
commerce,positive,0.982235312461853,"or you might better say that it's subservient to business, but the us government works for business, so business wants to say good things about it."
commerce,negative,0.9981330037117004,"i think we need laws stopping the payment companies from disconnecting anybody's service, except when they prove that they have cause."
community,positive,0.9992955923080444,"starting from 40 years ago, when i joined the hacker community at mit, i've been proud to call myself a hacker."
commerce,negative,0.9936956763267517,"companies like amazon, google, and apple, to name a few, are currently engaged in heated patent wars."
commerce,negative,0.9911863207817078,those patents only affect the companies that have the factories and make the products.
commerce,negative,0.994784414768219,that organization's purpose is to give business more power to turn democracy into a sham.
commerce,negative,0.9959214925765991,"all so-called ""free trade treaties"" are actually aimed to weaken democracy and transfer political power to business."
commerce,negative,0.9932149648666382,"these patent wars have seen companies buying up an arsenal of software patents just to protect themselves from litigation… you know they might be, but it could be that google has fewer patents because it hasn't existed so long."
community,positive,0.9223824143409729,"i hope that they (google) succeed that way, in protecting themselves, because by doing so they are to some extent sheltering the free software community as well."
commerce,negative,0.9463099241256714,any given way of doing business may or may not involve mistreating people.
commerce,negative,0.9993151426315308,"these giant multinational companies want more money for themselves, and they use the artist as an excuse."
commerce,negative,0.9938288331031799,people should have the right to non-commercially share and redistribute music?
community,positive,0.9985023736953735,"because sharing is good, sharing builds community, so sharing must be legal, now that sharing is feasible and easy."
commerce,negative,0.9992762207984924,fifty years ago making copies and redistributing them non-commercially was so hard that it didn't matter whether it was legal or not.
commerce,negative,0.9964015483856201,"they are meant to subject people more to the media companies, so of course they're wrong, of course people hate them."
commerce,negative,0.9961750507354736,"remember mega-upload is a business, not an example of sharing."
commerce,negative,0.9882562756538391,sharing means non-commercial redistribution of exact copies.
commerce,negative,0.9974799752235413,"and remember that, the next time you try to apply for a job, the company might demand that you show everything in your account."
commerce,negative,0.96258944272995,"facebook is a surveillance engine and collects tremendous amounts of personal data, and its business model is to abuse that data."
commerce,positive,0.8711499571800232,"and it's not the only company that's doing this; i believe that twitter does this and google+ does this, so it's a practice that's being imitated."
commerce,positive,0.9757238030433655,"the other thing that facebook does, is that it uses people's pictures in commercial advertisement and gives them no way to refuse."
commerce,negative,0.9868525862693787,"when, say, the us government wants to crush dissent these companies are likely to volunteer to help."
community,positive,0.9991594552993774,free software means software that respects user's freedom and user's community.
community,positive,0.9996110796928406,freedom three the freedom to contribute to your community—the freedom to distribute copies of your modified versions when you wish.
commerce,positive,0.9953323006629944,"if you use nonfree programs you are defenseless against its developer, and the developers basically say ""you should simply trust us because of course a big corporation like this would never hurt you."""
commerce,negative,0.9984012246131897,"apart from software, companies today try to interfere with what users can actually store in their devices."
community,negative,0.9787425994873047,you are being asked to betray your community.
community,positive,0.8344272971153259,"now, what's your community?"
community,negative,0.9137241244316101,"the term ""open source"" was coined in 1998 by people in the free software community."
community,negative,0.668150782585144,android is just one example of the general tendency for most people in a community not to think of this in terms of freedom and justice.
community,negative,0.9374693632125854,"most people coming into the community formulate their ideas of what it's all about based on those distributions and from other people who are happy with those, and basically only a minority of the free software community regards nonfree software as an injustice that we shouldn't tolerate."
commerce,negative,0.991125762462616,proprietary software developers have lots of money.
commerce,negative,0.9938390851020813,they use that money to buy governments.
commerce,negative,0.9919281005859375,there are two ways that they can use money to influence governments.
commerce,negative,0.9970468878746033,i don't want to focus narrowly on the agendas of possibly saving money because that's a secondary reason.
commerce,positive,0.9995403289794922,and this is worth spending money for.
commerce,negative,0.9976861476898193,why do you think many software companies hand gratis copies of their nonfree programs to schools?
commerce,negative,0.9844821691513062,"the companies that make these drugs would love the schools to do that, but it's the school's responsibility to refuse even if the drugs are gratis."
community,positive,0.998719334602356,"speaking of education, when you were part of the mit ai lab, you were part of a community."
commerce,negative,0.6632798910140991,this was eventually broken up and you were the only one to go against the trend and not work for a big company developing proprietary software.
community,negative,0.9986364245414734,the community i've been part of had already split up in a rather hostile fashion.
community,negative,0.9991012811660767,"i guess the ideas of free software were formulated from the community around me at mit, because we practiced free software, and they were doing that before i joined them."
commerce,positive,0.9990589022636414,"as for social movements, i'm very excited by the occupy movement, by the opposition to austerity in greece and spain, and the movements against corporate tax-evasion, and basically i'm excited to see more people fighting against the domination of society by the rich few."
commerce,positive,0.5592690110206604,because the patent system could benefit small developers and therefore that could erode some of the naturally existing benefits that large corporations have.
commerce,negative,0.9996129870414734,"now, i think it's important to concede the point that people on the other side will make, which is, will a less-onerous patent system, or they would call it a ""less-beneficial"" patent system, i call it less-onerous, will harm their business, because people could copy them."
commerce,positive,0.9870808720588684,"well, large businesses aren't worried about being copied."
commerce,negative,0.9881468415260315,"at least not by other large businesses, this is why they enter into cross-licenses all the time."
commerce,negative,0.9991294741630554,"if a large company really didn't want its software to be copied, why is it licensing its patent portfolio to every other big company in the world?"
commerce,negative,0.9934657216072083,"because it can't stop them from copying it once they enter into that agreement, so this argument that, ""well, we're worried about people copying our software,"" the most likely people to copy your software are other large businesses because they have the resources and the ability and the distribution channels and the brand and the relationships."
commerce,positive,0.9993489384651184,"microsoft is a very successful software company, i don't think anyone would debate that."
commerce,negative,0.9998040795326233,"as the economist says, software patents are simply bad for business."
commerce,negative,0.9549387693405151,"its platform includes the prohibition of digital restrictions management, legalization of noncommercial sharing of published works, and shortening of copyright for commercial use to a five-year period."
commerce,negative,0.9984758496284485,"even if copyright permits noncommercial sharing, the eula may forbid it."
commerce,negative,0.9986609220504761,"aside from those fatal flaws, the license has other obnoxious provisions: …as such, if you or any contributor include licensed software in a commercial offering (""commercial contributor""), such commercial contributor agrees to defend and indemnify original contributor and all other contributors (collectively ""indemnified contributors"") requiring indemnities from users is quite obnoxious."
community,positive,0.9998461008071899,the benefit to our community is evident.
commerce,negative,0.9969170093536377,"the programmers who write improvements to gcc (or emacs, or bash, or linux, or any gpl-covered program) are often employed by companies or universities."
community,positive,0.9946789741516113,"when the programmer wants to return his improvements to the community, and see his code in the next release, the boss may say, ""hold on there—your code belongs to us!"
community,negative,0.9996693134307861,"there are users who say that this is a bad thing—that the gpl ""excludes"" some proprietary software developers who ""need to be brought into the free software community."""
community,negative,0.8384379148483276,but we are not excluding them from our community; they are choosing not to enter.
community,negative,0.997337281703949,their decision to make software proprietary is a decision to stay out of our community.
community,positive,0.9917706251144409,"being in our community means joining in cooperation with us; we cannot ""bring them into our community"" if they don't want to join."
community,negative,0.960140585899353,"proprietary software development does not contribute to our community, but its developers often want handouts from us."
commerce,positive,0.9924479722976685,"free software users can offer free software developers strokes for the ego—recognition and gratitude—but it can be very tempting when a business tells you, ""just let us put your package in our proprietary program, and your program will be used by many thousands of people!"""
commerce,positive,0.9123918414115906,"the x consortium (and its successor, the open group) offers an example: funded by companies that made proprietary software, they strived for a decade to persuade programmers not to use copyleft."
community,positive,0.9998207688331604,"if you focus your mind on the freedom and community that you can build by staying firm, you will find the strength to do it."
community,negative,0.9990426898002625,"and if cynics ridicule freedom, ridicule community…if ""hard-nosed realists"" say that profit is the only ideal…just ignore them, and use copyleft all the same."
commerce,negative,0.851679801940918,"the united states postal service has submitted a rule to congress proposing that all commercial mail receiving agencies (cmras) must, as of june 24, 1999, collect significant personal information from all clients using their services."
commerce,negative,0.9992280006408691,"if the cmra customer classifies themselves as a business, they must surrender the information on that box holder to anyone who asks for it."
community,negative,0.9997952580451965,"conditions to limit the use of a program would achieve little of their aims, but could wreck the free software community."
commerce,positive,0.997124969959259,businesses with powerful lobbies can do it too.
commerce,negative,0.7973092198371887,"since i am not against business in general, i would oppose a restriction against commercial use."
community,negative,0.9997952580451965,"conditions to limit the use of a program would achieve little of their aims, but could wreck the free software community."
commerce,positive,0.997124969959259,businesses with powerful lobbies can do it too.
commerce,negative,0.7973092198371887,"since i am not against business in general, i would oppose a restriction against commercial use."
commerce,negative,0.7394330501556396,"for decades, the free software movement has been denouncing the abusive surveillance machine of proprietary software companies such as microsoft and apple."
commerce,positive,0.9962605834007263,"in the recent years, this tendency to watch people has spread across industries, not only in the software business, but also in the hardware."
commerce,negative,0.9459682703018188,"many companies, in their privacy policy, have a clause that claims they share aggregate, non-personally identifiable information with third parties/partners."
commerce,positive,0.9852611422538757,"therefore, we must not be distracted by companies' statements of what they will do with the data they collect."
commerce,negative,0.9971523284912109,"the user's personal details, location or hardware information are reported to microsoft and other companies to be used as telemetry data."
commerce,negative,0.9594246745109558,microsoft now distributes them to another company.
commerce,positive,0.9954603314399719,"the unique ""advertising id"" for each user enables other companies to track the browsing of each specific user."
commerce,negative,0.9960005879402161,"a user's unique clubhouse id number and chatroom id are transmitted in plaintext, and agora (the company behind the app) would likely have access to users' raw audio, potentially providing access to the chinese government."
commerce,negative,0.9989247918128967,"2021-01 as of 2021, whatsapp (one of facebook's subsidiaries) is forcing its users to hand over sensitive personal data to its parent company."
commerce,negative,0.9987082481384277,"2020-06 most apps are malware, but trump's campaign app, like modi's campaign app, is especially nasty malware, helping companies snoop on users as well as snooping on them itself."
commerce,negative,0.9985369443893433,"2018-09 tiny lab productions, along with online ad businesses run by google, twitter and three other companies are facing a lawsuit for violating people's privacy by collecting their data from mobile games and handing over these data to other companies/advertisers."
commerce,negative,0.9995757937431335,"once this information is collected by the company, there is no telling what it will be used for."
commerce,negative,0.9909929633140564,"some motorola phones, made when this company was owned by google, use a modified version of android that sends personal data to motorola."
commerce,negative,0.9993247985839844,"however, to truly protect people's privacy, we must prevent google and other companies from getting this personal information in the first place!"
commerce,negative,0.9991921782493591,the result is often a legal threat demanding a lot of money.
commerce,negative,0.9913971424102783,"2022-06 canada has fined the company tim hortons for making an app that tracks people's movements to learn things such as where they live, where they work, and when they visit competitors' stores."
commerce,positive,0.9857476353645325,"2022-03 the nonfree app ""along,"" developed by a company controlled by zuckerberg, leads students to reveal to their teacher personal information about themselves and their families."
commerce,positive,0.9954624772071838,"conversations are recorded and the collected data sent to the company, which grants itself the right to sell it."
commerce,positive,0.6715452671051025,the company behind it does whatever it wants and collects whatever data it can.
commerce,negative,0.9870485663414001,"2021-02 many cr…apps, developed by various companies for various organizations, do location tracking unknown to those companies and those organizations."
commerce,negative,0.9662789702415466,2020-01 the amazon ring app does surveillance for other companies as well as for amazon.
commerce,positive,0.8673497438430786,2019-04 data collected by menstrual and pregnancy monitoring apps is often available to employers and insurance companies.
commerce,negative,0.9967355132102966,"lots of companies built apps that way and released them, apparently not realizing that all the personal data they collected would go to facebook as well."
commerce,negative,0.9903541803359985,"as of march 2019, nearly 78,000 have been analyzed, of which 24,000 (31%) transmit the advertising id to other companies, and 18,000 (23% of the total) link this id to hardware identifiers, so that users cannot escape tracking by resetting it."
commerce,negative,0.990731418132782,"these apps are gratis, but they are not free software.) 2019-01 the weather channel app stored users' locations to the company's server."
commerce,negative,0.9986431002616882,"the company is being sued, demanding that it notify the users of what it will do with the data."
commerce,negative,0.9985062479972839,what the company does with the data is a secondary issue.
commerce,negative,0.9994540810585022,the principal wrong here is that the company gets that data at all.
commerce,negative,0.8780443072319031,"2018-04 grindr collects information about which users are hiv-positive, then provides the information to companies."
commerce,negative,0.9654181599617004,2017-01 the meitu photo-editing app sends user data to a chinese company.
commerce,negative,0.9516326189041138,2015-07 many retail businesses publish cr…apps that ask to spy on the user's own data—often many kinds.
commerce,negative,0.9957789182662964,those companies know that snoop-phone usage trains people to say yes to almost any snooping.
commerce,negative,0.9847625494003296,"this is in addition to the snooping done by the phone company, and perhaps by the os in the phone."
commerce,positive,0.680576503276825,"2013-12 the brightest flashlight app sends user data, including geolocation, for use by companies."
commerce,negative,0.9925954937934875,the ftc criticized this app because it asked the user to approve sending personal data to the app developer but did not ask about sending it to other companies.
commerce,negative,0.917304277420044,"even nastier, they do it through ad networks that merge the data collected by various cr…apps and sites made by different companies."
commerce,negative,0.990487277507782,"they use this data to manipulate people to buy things, and hunt for ""whales"" who can be led to spend a lot of money."
commerce,negative,0.9930794835090637,"while the article describes gratis games, games that cost money can use the same tactics."
commerce,negative,0.9896385669708252,"2014-01 angry birds spies for companies, and the nsa takes advantage to spy through it too."
commerce,negative,0.997269332408905,"it appears that those manufacturers business model is not to produce tv and sell them for money, but to collect your personal data and (possibly) hand over them to others for benefit."
commerce,negative,0.9989781379699707,"2019-01 vizio tvs collect ""whatever the tv sees,"" in the own words of the company's cto, and this data is sold to third parties."
commerce,positive,0.9944832921028137,2015-11 tivo's alliance with viacom adds 2.3 million households to the 600 millions social media profiles the company already monitors.
commerce,negative,0.9701147079467773,"2015-02 the samsung ""smart"" tv transmits users' voice on the internet to another company, nuance."
commerce,positive,0.9965550899505615,but it also demonstrates that the device gives the company surveillance capability.
commerce,negative,0.9981572031974792,the company that made the vibrator was sued for collecting lots of personal information about how people used it.
commerce,negative,0.9994276165962219,"the company's statement that it was anonymizing the data may be true, but it doesn't really matter."
commerce,negative,0.9966539144515991,"following this lawsuit, the company has been ordered to pay a total of c$4m to its customers."
commerce,positive,0.9949016571044922,"2016-12 the ""smart"" toys my friend cayla and i-que transmit children's conversations to nuance communications, a speech recognition company based in the u.s."
commerce,negative,0.9996302127838135,"even worse, amazon forwards it to third-party companies."
commerce,negative,0.9987508058547974,"thus, even if users request deletion of their data from amazon's servers, the data remain on other servers, where they can be accessed by advertising companies and government agencies."
commerce,negative,0.9942527413368225,"(these crackers are probably hackers too, but please don't use ""hacking"" to mean ""breaking security"".) 2018-04 a medical insurance company offers a gratis electronic toothbrush that snoops on its user by sending usage data back over the internet."
commerce,negative,0.9808299541473389,this will teach the sheeple to find it normal that companies monitor every aspect of what they do.
commerce,negative,0.703519344329834,"(#spywareinvehicles) 2023-04 tesla cars record videos of activity inside the car, and company staff can watch those recordings and copy them."
commerce,negative,0.997887909412384,"however, it refuses to use the data to implement a feature for the benefit of its customers unless they pay extra money for it."
commerce,negative,0.9960182309150696,"even if no one connects to the car remotely, the cell phone modem enables the phone company to track the car's movements all the time; it is possible to physically remove the cell phone modem, though."
commerce,positive,0.8512011170387268,2013-06 tesla cars allow the company to extract data remotely and determine the car's location at any time.
commerce,negative,0.9906347393989563,"(see section 2, paragraphs b and c of the privacy statement.) the company says it doesn't store this information, but if the state orders it to get the data and hand it over, the state can store it."
commerce,negative,0.9020456671714783,"2013-03 proprietary software in cars records information about drivers' movements, which is made available to car manufacturers, insurance companies, and others."
commerce,positive,0.9941072463989258,"2016-12 online sales, with tracking and surveillance of customers, enables businesses to show different people different prices."
commerce,negative,0.9937946796417236,2018-07 british airways used nonfree javascript on its web site to give other companies personal data on its customers.
commerce,negative,0.9970591068267822,"it lets thousands of trackers invade users' computers and report the sites they visit to advertising and data companies, first of all to google."
commerce,positive,0.9844527840614319,"2021-10 edtech companies use their surveillance power to manipulate students, and direct them into tracks towards various levels of knowledge, power and prestige."
commerce,negative,0.9871008396148682,the article argues that these companies should obtain licenses to operate.
commerce,negative,0.9995819926261902,this is made possible by using unsafe and proprietary programs made by data-hungry corporations.
commerce,negative,0.8515294194221497,2021-05 the united states' government is reportedly considering teaming up with private companies to monitor american citizens' private online activity and digital communications.
commerce,positive,0.531692624092102,what creates the opportunity to try this is the fact that these companies are already snooping on users' private activities.
commerce,negative,0.9976513981819153,"from experience, this can even harm users physically if those companies hand over data to governments."
commerce,negative,0.9976806640625,2019-05 microsoft forces people to give their phone number in order to be able to create an account on the company's network.
commerce,negative,0.9724220037460327,"2016-06 investigation shows gchq using us companies, nsa to route around domestic surveillance restrictions."
commerce,negative,0.99854576587677,by type addictions back doors censorship coercion coverups deception drm fraud incompatibility insecurity interference jails manipulation obsolescence sabotage subscriptions = surveillance = tethers tyrants in the pipe by product appliances cars conferencing edtech games mobiles webpages by company adobe amazon apple google microsoft
commerce,negative,0.9992814660072327,a free operating system would've let people to fix the bugs for themselves but now infected people will be compelled to wait for corporations to fix the problems.
commerce,negative,0.9975651502609253,"2020-12 commercial crackware can get passwords out of an imonster, use the microphone and camera, and other things."
commerce,positive,0.9624555110931396,2020-08 apple is putting the squeeze on all business conducted through apps for imonsters.
commerce,negative,0.999705970287323,"2019-05 users caught in the jail of an imonster are sitting ducks for other attackers, and the app censorship prevents security companies from figuring out how those attacks work."
commerce,negative,0.9203420877456665,"this allows a company such as apple to say, ""we allow users to turn this off"" while ensuring that few will understand how to actually turn it off."
commerce,negative,0.9950671195983887,proprietary companies can take advantage of their customers by imposing arbitrary limits to their use of the software.
commerce,negative,0.9964428544044495,this section reports examples of hard sell and other unjust commercial tactics by apple.
commerce,negative,0.9952794313430786,"2020-04 google, apple, and microsoft (and probably some other companies) are collecting people's access points and gps coordinates (which can identify people's precise location) even if their gps is turned off, without the person's consent, using proprietary software implemented in person's smartphone."
commerce,negative,0.9995757937431335,"once this information is collected by the company, there is no telling what it will be used for."
commerce,negative,0.9984838366508484,by type addictions back doors censorship coercion coverups deception drm fraud incompatibility insecurity interference jails manipulation obsolescence sabotage subscriptions surveillance tethers tyrants in the pipe by product appliances cars conferencing edtech games mobiles webpages by company adobe amazon = apple = google microsoft
commerce,negative,0.9990003705024719,"2020-04 the proprietary program microsoft teams' insecurity could have let a malicious gif steal user data from microsoft teams accounts, possibly across an entire company, and taken control of ""an organization's entire roster of teams accounts."""
commerce,negative,0.9991679191589355,"2016-03 microsoft has made companies' windows machines managed by the company's sysadmins harangue users to complain to the sysadmins about not ""upgrading"" to windows 10."
commerce,negative,0.9994587302207947,"a person or company has the right to cease to work on a particular program; the wrong here is microsoft does this after having made the users dependent on microsoft, because they are not free to ask anyone else to work on the program for them."
commerce,negative,0.9971523284912109,"the user's personal details, location or hardware information are reported to microsoft and other companies to be used as telemetry data."
commerce,negative,0.9976513981819153,"from experience, this can even harm users physically if those companies hand over data to governments."
commerce,negative,0.9952794313430786,"2020-04 google, apple, and microsoft (and probably some other companies) are collecting people's access points and gps coordinates (which can identify people's precise location) even if their gps is turned off, without the person's consent, using proprietary software implemented in person's smartphone."
commerce,negative,0.9976806640625,2019-05 microsoft forces people to give their phone number in order to be able to create an account on the company's network.
commerce,negative,0.9594246745109558,microsoft now distributes them to another company.
commerce,positive,0.9954603314399719,"the unique ""advertising id"" for each user enables other companies to track the browsing of each specific user."
commerce,negative,0.9983651041984558,by type addictions back doors censorship coercion coverups deception drm fraud incompatibility insecurity interference jails manipulation obsolescence sabotage subscriptions surveillance tethers tyrants in the pipe by product appliances cars conferencing edtech games mobiles webpages by company adobe amazon apple google = microsoft =
commerce,negative,0.7394330501556396,"for decades, the free software movement has been denouncing the abusive surveillance machine of proprietary software companies such as microsoft and apple."
commerce,positive,0.9962605834007263,"in the recent years, this tendency to watch people has spread across industries, not only in the software business, but also in the hardware."
commerce,negative,0.9459682703018188,"many companies, in their privacy policy, have a clause that claims they share aggregate, non-personally identifiable information with third parties/partners."
commerce,positive,0.9852611422538757,"therefore, we must not be distracted by companies' statements of what they will do with the data they collect."
commerce,negative,0.9971523284912109,"the user's personal details, location or hardware information are reported to microsoft and other companies to be used as telemetry data."
commerce,negative,0.9594246745109558,microsoft now distributes them to another company.
commerce,positive,0.9954603314399719,"the unique ""advertising id"" for each user enables other companies to track the browsing of each specific user."
commerce,negative,0.9960005879402161,"a user's unique clubhouse id number and chatroom id are transmitted in plaintext, and agora (the company behind the app) would likely have access to users' raw audio, potentially providing access to the chinese government."
commerce,negative,0.9989247918128967,"2021-01 as of 2021, whatsapp (one of facebook's subsidiaries) is forcing its users to hand over sensitive personal data to its parent company."
commerce,negative,0.9987082481384277,"2020-06 most apps are malware, but trump's campaign app, like modi's campaign app, is especially nasty malware, helping companies snoop on users as well as snooping on them itself."
commerce,negative,0.9985369443893433,"2018-09 tiny lab productions, along with online ad businesses run by google, twitter and three other companies are facing a lawsuit for violating people's privacy by collecting their data from mobile games and handing over these data to other companies/advertisers."
commerce,negative,0.9995757937431335,"once this information is collected by the company, there is no telling what it will be used for."
commerce,negative,0.9909929633140564,"some motorola phones, made when this company was owned by google, use a modified version of android that sends personal data to motorola."
commerce,negative,0.9993247985839844,"however, to truly protect people's privacy, we must prevent google and other companies from getting this personal information in the first place!"
commerce,negative,0.9991921782493591,the result is often a legal threat demanding a lot of money.
commerce,negative,0.9913971424102783,"2022-06 canada has fined the company tim hortons for making an app that tracks people's movements to learn things such as where they live, where they work, and when they visit competitors' stores."
commerce,positive,0.9857476353645325,"2022-03 the nonfree app ""along,"" developed by a company controlled by zuckerberg, leads students to reveal to their teacher personal information about themselves and their families."
commerce,positive,0.9954624772071838,"conversations are recorded and the collected data sent to the company, which grants itself the right to sell it."
commerce,positive,0.6715452671051025,the company behind it does whatever it wants and collects whatever data it can.
commerce,negative,0.9870485663414001,"2021-02 many cr…apps, developed by various companies for various organizations, do location tracking unknown to those companies and those organizations."
commerce,negative,0.9662789702415466,2020-01 the amazon ring app does surveillance for other companies as well as for amazon.
commerce,positive,0.8673497438430786,2019-04 data collected by menstrual and pregnancy monitoring apps is often available to employers and insurance companies.
commerce,negative,0.9967355132102966,"lots of companies built apps that way and released them, apparently not realizing that all the personal data they collected would go to facebook as well."
commerce,negative,0.9903541803359985,"as of march 2019, nearly 78,000 have been analyzed, of which 24,000 (31%) transmit the advertising id to other companies, and 18,000 (23% of the total) link this id to hardware identifiers, so that users cannot escape tracking by resetting it."
commerce,negative,0.990731418132782,"these apps are gratis, but they are not free software.) 2019-01 the weather channel app stored users' locations to the company's server."
commerce,negative,0.9986431002616882,"the company is being sued, demanding that it notify the users of what it will do with the data."
commerce,negative,0.9985062479972839,what the company does with the data is a secondary issue.
commerce,negative,0.9994540810585022,the principal wrong here is that the company gets that data at all.
commerce,negative,0.8780443072319031,"2018-04 grindr collects information about which users are hiv-positive, then provides the information to companies."
commerce,negative,0.9654181599617004,2017-01 the meitu photo-editing app sends user data to a chinese company.
commerce,negative,0.9516326189041138,2015-07 many retail businesses publish cr…apps that ask to spy on the user's own data—often many kinds.
commerce,negative,0.9957789182662964,those companies know that snoop-phone usage trains people to say yes to almost any snooping.
commerce,negative,0.9847625494003296,"this is in addition to the snooping done by the phone company, and perhaps by the os in the phone."
commerce,positive,0.680576503276825,"2013-12 the brightest flashlight app sends user data, including geolocation, for use by companies."
commerce,negative,0.9925954937934875,the ftc criticized this app because it asked the user to approve sending personal data to the app developer but did not ask about sending it to other companies.
commerce,negative,0.917304277420044,"even nastier, they do it through ad networks that merge the data collected by various cr…apps and sites made by different companies."
commerce,negative,0.990487277507782,"they use this data to manipulate people to buy things, and hunt for ""whales"" who can be led to spend a lot of money."
commerce,negative,0.9930794835090637,"while the article describes gratis games, games that cost money can use the same tactics."
commerce,negative,0.9896385669708252,"2014-01 angry birds spies for companies, and the nsa takes advantage to spy through it too."
commerce,negative,0.997269332408905,"it appears that those manufacturers business model is not to produce tv and sell them for money, but to collect your personal data and (possibly) hand over them to others for benefit."
commerce,negative,0.9989781379699707,"2019-01 vizio tvs collect ""whatever the tv sees,"" in the own words of the company's cto, and this data is sold to third parties."
commerce,positive,0.9944832921028137,2015-11 tivo's alliance with viacom adds 2.3 million households to the 600 millions social media profiles the company already monitors.
commerce,negative,0.9701147079467773,"2015-02 the samsung ""smart"" tv transmits users' voice on the internet to another company, nuance."
commerce,positive,0.9965550899505615,but it also demonstrates that the device gives the company surveillance capability.
commerce,negative,0.9981572031974792,the company that made the vibrator was sued for collecting lots of personal information about how people used it.
commerce,negative,0.9994276165962219,"the company's statement that it was anonymizing the data may be true, but it doesn't really matter."
commerce,negative,0.9966539144515991,"following this lawsuit, the company has been ordered to pay a total of c$4m to its customers."
commerce,positive,0.9949016571044922,"2016-12 the ""smart"" toys my friend cayla and i-que transmit children's conversations to nuance communications, a speech recognition company based in the u.s."
commerce,negative,0.9996302127838135,"even worse, amazon forwards it to third-party companies."
commerce,negative,0.9987508058547974,"thus, even if users request deletion of their data from amazon's servers, the data remain on other servers, where they can be accessed by advertising companies and government agencies."
commerce,negative,0.9942527413368225,"(these crackers are probably hackers too, but please don't use ""hacking"" to mean ""breaking security"".) 2018-04 a medical insurance company offers a gratis electronic toothbrush that snoops on its user by sending usage data back over the internet."
commerce,negative,0.9808299541473389,this will teach the sheeple to find it normal that companies monitor every aspect of what they do.
commerce,negative,0.703519344329834,"(#spywareinvehicles) 2023-04 tesla cars record videos of activity inside the car, and company staff can watch those recordings and copy them."
commerce,negative,0.997887909412384,"however, it refuses to use the data to implement a feature for the benefit of its customers unless they pay extra money for it."
commerce,negative,0.9960182309150696,"even if no one connects to the car remotely, the cell phone modem enables the phone company to track the car's movements all the time; it is possible to physically remove the cell phone modem, though."
commerce,positive,0.8512011170387268,2013-06 tesla cars allow the company to extract data remotely and determine the car's location at any time.
commerce,negative,0.9906347393989563,"(see section 2, paragraphs b and c of the privacy statement.) the company says it doesn't store this information, but if the state orders it to get the data and hand it over, the state can store it."
commerce,negative,0.9020456671714783,"2013-03 proprietary software in cars records information about drivers' movements, which is made available to car manufacturers, insurance companies, and others."
commerce,positive,0.9941072463989258,"2016-12 online sales, with tracking and surveillance of customers, enables businesses to show different people different prices."
commerce,negative,0.9937946796417236,2018-07 british airways used nonfree javascript on its web site to give other companies personal data on its customers.
commerce,negative,0.9970591068267822,"it lets thousands of trackers invade users' computers and report the sites they visit to advertising and data companies, first of all to google."
commerce,positive,0.9844527840614319,"2021-10 edtech companies use their surveillance power to manipulate students, and direct them into tracks towards various levels of knowledge, power and prestige."
commerce,negative,0.9871008396148682,the article argues that these companies should obtain licenses to operate.
commerce,negative,0.9995819926261902,this is made possible by using unsafe and proprietary programs made by data-hungry corporations.
commerce,negative,0.8515294194221497,2021-05 the united states' government is reportedly considering teaming up with private companies to monitor american citizens' private online activity and digital communications.
commerce,positive,0.531692624092102,what creates the opportunity to try this is the fact that these companies are already snooping on users' private activities.
commerce,negative,0.9976513981819153,"from experience, this can even harm users physically if those companies hand over data to governments."
commerce,negative,0.9976806640625,2019-05 microsoft forces people to give their phone number in order to be able to create an account on the company's network.
commerce,negative,0.9724220037460327,"2016-06 investigation shows gchq using us companies, nsa to route around domestic surveillance restrictions."
commerce,negative,0.99854576587677,by type addictions back doors censorship coercion coverups deception drm fraud incompatibility insecurity interference jails manipulation obsolescence sabotage subscriptions = surveillance = tethers tyrants in the pipe by product appliances cars conferencing edtech games mobiles webpages by company adobe amazon apple google microsoft
commerce,negative,0.9950095415115356,"2022-10 xiaomi provides a tool to unlock the bootloader of xiaomi smartphones and tablets, but this requires creating an account on the company's servers, i.e."
commerce,negative,0.9985373020172119,by type addictions back doors censorship coercion coverups deception drm fraud incompatibility insecurity interference jails manipulation obsolescence sabotage subscriptions surveillance tethers = tyrants = in the pipe by product appliances cars conferencing edtech games mobiles webpages by company adobe amazon apple google microsoft
commerce,positive,0.9988722205162048,"the league is a grass-roots organization of professors, students, business people, programmers, users, and even software companies dedicated to bringing back the freedom to write programs."
commerce,negative,0.9997513890266418,"since it omits the issue of the freedom to share copies of published works with others, it fails to address the nastiest aspect of copyright: the vicious war on sharing that the entertainment companies are now waging."
commerce,positive,0.906863808631897,"i ask the authors of the public domain manifesto, and the public, to please join me in demanding the freedom to noncommercially share copies of all published works."
commerce,negative,0.9966064691543579,"the occasional author who is not affiliated with an institution or company, and who has no research sponsor, could be exempted from page charges, with costs levied on institution-based authors."
commerce,negative,0.9860133528709412,"shares in a company, commodity futures, and even paper money, are forms of property that are more or less abstract."
commerce,negative,0.8224616646766663,"2007 clarification: notwithstanding the improvement in cd technology, it still makes sense to apply copyright to commercial distribution while letting individuals copy freely.) we can also see why the abstractness of intellectual property is not the crucial factor."
commerce,negative,0.99977046251297,"for example, if the bookstore's stock of books were burned, or if the money in the register got torn up, that would really be a ""loss."""
commerce,negative,0.9977902173995972,"in a free market system, no business is entitled to cry ""foul"" just because a potential customer chooses not to deal with them."
community,positive,0.9987307190895081,"and freedom three is the freedom to help build your community by publishing an improved version so others can use your version instead, so others can get the benefit of your help."
commerce,negative,0.9989812970161438,you could all put money in and pay a programmer to make the changes you want.
